EmployeeID,HireDate,FacilityID,OrganizationLevel,CurrentFlag,SalesPersonFlag,JobTitle,BirthDate,MaritalStatus,Gender,NameFull,FacilityName,Region,Years,GrossPay,BaseSalary,SeniorityBonus,Overtime,Other,Total Other Pay
160,2002-01-10,1,3,1,0,Production Supervisor - WC45,27381,M,M, Clint Harrington,Gravenhurst,East,2017,76258.56,68398.31,0.00,1216.35,1528.06,2744.41
161,2002-12-04,5,4,1,0,Production Technician - WC45,33174,S,M, Lewis Richards,Bronte,East,2012,36766.50,36206.52,0.00,0.00,559.98,559.98
161,2002-12-04,5,4,1,0,Production Technician - WC45,33174,S,M, Lewis Richards,Bronte,East,2013,86431.74,86431.74,0.00,0.00,0.00,0.00
161,2002-12-04,5,4,1,0,Production Technician - WC45,33174,S,M, Lewis Richards,Bronte,East,2014,91225.76,87717.78,0.00,0.00,2040.00,2040.00
161,2002-12-04,5,4,1,0,Production Technician - WC45,33174,S,M, Lewis Richards,Bronte,East,2015,94081.92,89244.68,0.00,0.00,2040.00,2040.00
161,2002-12-04,5,4,1,0,Production Technician - WC45,33174,S,M, Lewis Richards,Bronte,East,2016,97277.04,91547.09,0.00,0.00,2856.00,2856.00
161,2002-12-04,5,4,1,0,Production Technician - WC45,33174,S,M, Lewis Richards,Bronte,East,2017,98841.92,94579.64,0.00,0.00,1530.00,1530.00
162,1996-09-16,5,4,1,0,Production Technician - WC45,32026,S,F, Sue Cross,Bronte,East,2012,117520.58,85506.39,6955.70,16088.62,382.50,23426.82
162,1996-09-16,5,4,1,0,Production Technician - WC45,32026,S,F, Sue Cross,Bronte,East,2013,120872.93,86010.06,7427.37,17359.94,1530.00,26317.32
162,1996-09-16,5,4,1,0,Production Technician - WC45,32026,S,F, Sue Cross,Bronte,East,2014,120826.43,87111.90,7958.28,16693.44,1538.16,26189.89
162,1996-09-16,5,4,1,0,Production Technician - WC45,32026,S,F, Sue Cross,Bronte,East,2015,116582.98,88637.98,8541.24,13816.21,1530.00,23887.44
162,1996-09-16,5,4,1,0,Production Technician - WC45,32026,S,F, Sue Cross,Bronte,East,2016,121045.41,90294.48,9029.50,15804.83,1530.00,26364.33
162,1996-09-16,5,4,1,0,Production Technician - WC45,32026,S,F, Sue Cross,Bronte,East,2017,122749.25,93068.10,9306.92,13292.69,1530.00,24129.61
163,2002-07-23,6,4,1,0,Production Technician - WC45,32431,M,M, Guadalupe Fox,Burlington,West,2016,2377.62,2377.62,0.00,0.00,0.00,0.00
163,2002-07-23,6,4,1,0,Production Technician - WC45,32431,M,M, Guadalupe Fox,Burlington,West,2017,8652.15,8652.15,0.00,0.00,0.00,0.00
164,1998-07-02,3,4,1,0,Production Technician - WC45,22380,S,M, Johnny Wright,Port Perry,East,2012,3285.52,3285.52,0.00,0.00,0.00,0.00
164,1998-07-02,3,4,1,0,Production Technician - WC45,22380,S,M, Johnny Wright,Port Perry,East,2013,3254.67,3254.67,0.00,0.00,0.00,0.00
164,1998-07-02,3,4,1,0,Production Technician - WC45,22380,S,M, Johnny Wright,Port Perry,East,2014,1994.36,1994.36,0.00,0.00,0.00,0.00
165,2002-10-19,9,4,1,0,Production Technician - WC45,33546,M,M, Jean Hawkins,Sudbury,West,2016,19688.56,18309.51,0.00,1379.05,0.00,1379.05
165,2002-10-19,9,4,1,0,Production Technician - WC45,33546,M,M, Jean Hawkins,Sudbury,West,2017,58185.54,48905.26,0.00,6562.68,2717.61,9280.29
166,2003-05-10,4,3,1,0,Production Supervisor - WC30,27613,S,M, Jared Myers,Pickering,East,2012,54551.74,51757.17,0.00,1103.93,0.00,1103.93
166,2003-05-10,4,3,1,0,Production Supervisor - WC30,27613,S,M, Jared Myers,Pickering,East,2013,55446.25,53541.40,0.00,234.09,0.00,234.09
166,2003-05-10,4,3,1,0,Production Supervisor - WC30,27613,S,M, Jared Myers,Pickering,East,2014,45041.95,44603.87,0.00,0.00,0.00,0.00
167,1997-07-27,3,4,1,0,Production Technician - WC30,33270,S,M, Roderick Aguilar,Port Perry,East,2012,4129.06,4129.06,0.00,0.00,0.00,0.00
167,1997-07-27,3,4,1,0,Production Technician - WC30,33270,S,M, Roderick Aguilar,Port Perry,East,2013,4866.93,4866.93,0.00,0.00,0.00,0.00
168,1997-01-09,9,4,1,0,Production Technician - WC30,22154,S,M, Dustin Holloway,Sudbury,West,2016,795.60,795.60,0.00,0.00,0.00,0.00
168,1997-01-09,9,4,1,0,Production Technician - WC30,22154,S,M, Dustin Holloway,Sudbury,West,2017,708.90,708.90,0.00,0.00,0.00,0.00
169,2001-10-19,2,4,1,0,Production Technician - WC30,27622,S,F, Yvonne Keller,Bracebridge,East,2012,75160.79,75160.79,0.00,0.00,0.00,0.00
169,2001-10-19,2,4,1,0,Production Technician - WC30,27622,S,F, Yvonne Keller,Bracebridge,East,2013,76750.50,76750.50,0.00,0.00,0.00,0.00
169,2001-10-19,2,4,1,0,Production Technician - WC30,27622,S,F, Yvonne Keller,Bracebridge,East,2014,77897.34,77897.34,0.00,0.00,0.00,0.00
169,2001-10-19,2,4,1,0,Production Technician - WC30,27622,S,F, Yvonne Keller,Bracebridge,East,2015,79524.24,78504.24,0.00,0.00,1020.00,1020.00
169,2001-10-19,2,4,1,0,Production Technician - WC30,27622,S,F, Yvonne Keller,Bracebridge,East,2016,80363.03,78833.03,0.00,0.00,1530.00,1530.00
169,2001-10-19,2,4,1,0,Production Technician - WC30,27622,S,F, Yvonne Keller,Bracebridge,East,2017,81618.09,80088.09,0.00,0.00,1530.00,1530.00
170,1999-05-21,4,4,1,0,Production Technician - WC30,29132,M,M, Toby Thompson,Pickering,East,2013,2256.75,2256.75,0.00,0.00,0.00,0.00
170,1999-05-21,4,4,1,0,Production Technician - WC30,29132,M,M, Toby Thompson,Pickering,East,2014,3399.15,3399.15,0.00,0.00,0.00,0.00
170,1999-05-21,4,4,1,0,Production Technician - WC30,29132,M,M, Toby Thompson,Pickering,East,2015,989.40,989.40,0.00,0.00,0.00,0.00
170,1999-05-21,4,4,1,0,Production Technician - WC30,29132,M,M, Toby Thompson,Pickering,East,2016,742.05,742.05,0.00,0.00,0.00,0.00
171,2002-08-17,6,4,1,0,Production Technician - WC30,19215,S,M, Francisco Abbott,Burlington,West,2012,14117.44,14117.44,0.00,0.00,0.00,0.00
171,2002-08-17,6,4,1,0,Production Technician - WC30,19215,S,M, Francisco Abbott,Burlington,West,2013,16859.33,16859.33,0.00,0.00,0.00,0.00
171,2002-08-17,6,4,1,0,Production Technician - WC30,19215,S,M, Francisco Abbott,Burlington,West,2014,15550.92,15550.92,0.00,0.00,0.00,0.00
171,2002-08-17,6,4,1,0,Production Technician - WC30,19215,S,M, Francisco Abbott,Burlington,West,2015,8870.08,8870.08,0.00,0.00,0.00,0.00
172,2003-05-03,6,4,1,0,Production Technician - WC30,26774,M,M, Bryant Wells,Burlington,West,2012,68029.73,64774.47,0.00,3255.26,0.00,3255.26
172,2003-05-03,6,4,1,0,Production Technician - WC30,26774,M,M, Bryant Wells,Burlington,West,2013,68059.39,64684.43,0.00,3374.95,0.00,3374.95
172,2003-05-03,6,4,1,0,Production Technician - WC30,26774,M,M, Bryant Wells,Burlington,West,2014,69245.20,64642.71,225.55,4376.93,0.00,4602.48
172,2003-05-03,6,4,1,0,Production Technician - WC30,26774,M,M, Bryant Wells,Burlington,West,2015,78839.25,67735.89,2071.09,4650.71,3042.09,9763.89
172,2003-05-03,6,4,1,0,Production Technician - WC30,26774,M,M, Bryant Wells,Burlington,West,2016,78199.04,67914.55,2416.77,6153.21,341.60,8911.58
172,2003-05-03,6,4,1,0,Production Technician - WC30,26774,M,M, Bryant Wells,Burlington,West,2017,80349.11,69431.38,2817.92,6332.66,0.00,9150.58
173,2003-08-23,5,4,1,0,Production Technician - WC30,22010,S,M, Danny Luna,Bronte,East,2012,75627.55,71493.12,0.00,1384.37,911.86,2296.23
173,2003-08-23,5,4,1,0,Production Technician - WC30,22010,S,M, Danny Luna,Bronte,East,2013,80251.71,75364.38,0.00,1268.43,2317.54,3585.97
173,2003-08-23,5,4,1,0,Production Technician - WC30,22010,S,M, Danny Luna,Bronte,East,2014,89127.14,79683.57,462.26,2965.99,6015.32,9443.57
173,2003-08-23,5,4,1,0,Production Technician - WC30,22010,S,M, Danny Luna,Bronte,East,2015,90138.95,80925.15,2490.75,315.67,6407.39,9213.80
173,2003-08-23,5,4,1,0,Production Technician - WC30,22010,S,M, Danny Luna,Bronte,East,2016,95730.42,84882.12,3041.82,2576.31,5230.17,10848.30
173,2003-08-23,5,4,1,0,Production Technician - WC30,22010,S,M, Danny Luna,Bronte,East,2017,100704.70,93068.28,3795.34,1775.22,2065.87,7636.42
174,1998-12-20,2,4,1,0,Production Technician - WC30,27969,S,M, Elmer Harper,Bracebridge,East,2012,45060.73,43346.67,1517.28,0.00,196.78,1714.06
174,1998-12-20,2,4,1,0,Production Technician - WC30,27969,S,M, Elmer Harper,Bracebridge,East,2013,54465.50,52330.80,1884.31,0.00,250.38,2134.69
174,1998-12-20,2,4,1,0,Production Technician - WC30,27969,S,M, Elmer Harper,Bracebridge,East,2014,57433.63,55173.00,2260.63,0.00,0.00,2260.63
174,1998-12-20,2,4,1,0,Production Technician - WC30,27969,S,M, Elmer Harper,Bracebridge,East,2015,63869.83,58514.60,2689.09,0.00,2666.15,5355.23
174,1998-12-20,2,4,1,0,Production Technician - WC30,27969,S,M, Elmer Harper,Bracebridge,East,2016,61665.01,58674.13,2990.87,0.00,0.00,2990.87
174,1998-12-20,2,4,1,0,Production Technician - WC30,27969,S,M, Elmer Harper,Bracebridge,East,2017,63337.31,59979.78,3357.52,0.00,0.00,3357.52
175,2001-08-18,10,4,1,0,Production Technician - WC30,28568,M,M, Ronnie Riley,Sault Ste. Marie,West,2014,25491.84,25491.84,0.00,0.00,0.00,0.00
175,2001-08-18,10,4,1,0,Production Technician - WC30,28568,M,M, Ronnie Riley,Sault Ste. Marie,West,2015,43570.26,42978.71,0.00,67.32,524.23,591.55
175,2001-08-18,10,4,1,0,Production Technician - WC30,28568,M,M, Ronnie Riley,Sault Ste. Marie,West,2016,8772.00,8772.00,0.00,0.00,0.00,0.00
176,2003-04-20,8,4,1,0,Production Technician - WC30,24349,M,M, Gerard Lambert,London,West,2017,50520.68,49230.16,0.00,853.29,437.23,1290.52
177,2001-12-29,9,4,1,0,Production Technician - WC30,26090,M,M, Donnie Ramos,Sudbury,West,2015,9310.05,9310.05,0.00,0.00,0.00,0.00
177,2001-12-29,9,4,1,0,Production Technician - WC30,26090,M,M, Donnie Ramos,Sudbury,West,2016,5115.30,5115.30,0.00,0.00,0.00,0.00
178,2003-02-02,8,4,1,0,Production Technician - WC30,19534,S,M, Herbert Walker,London,West,2012,154040.28,124147.91,0.00,0.00,2395.98,2395.98
178,2003-02-02,8,4,1,0,Production Technician - WC30,19534,S,M, Herbert Walker,London,West,2013,134732.28,126127.02,0.00,0.00,3663.56,3663.56
178,2003-02-02,8,4,1,0,Production Technician - WC30,19534,S,M, Herbert Walker,London,West,2014,153786.30,141320.97,0.00,0.00,1304.08,1304.08
178,2003-02-02,8,4,1,0,Production Technician - WC30,19534,S,M, Herbert Walker,London,West,2015,160328.18,147962.10,0.00,0.00,933.92,933.92
178,2003-02-02,8,4,1,0,Production Technician - WC30,19534,S,M, Herbert Walker,London,West,2016,164860.65,151683.07,0.00,0.00,1530.00,1530.00
178,2003-02-02,8,4,1,0,Production Technician - WC30,19534,S,M, Herbert Walker,London,West,2017,169662.01,154744.91,0.00,0.00,1530.00,1530.00
179,1999-06-04,2,4,1,0,Production Technician - WC30,28078,S,M, Leslie Vasquez,Bracebridge,East,2015,44739.89,39624.15,0.00,3968.24,1147.50,5115.74
179,1999-06-04,2,4,1,0,Production Technician - WC30,28078,S,M, Leslie Vasquez,Bracebridge,East,2016,59717.35,52549.02,0.00,5071.39,2096.94,7168.33
179,1999-06-04,2,4,1,0,Production Technician - WC30,28078,S,M, Leslie Vasquez,Bracebridge,East,2017,68448.66,58188.02,0.00,6617.39,3643.25,10260.64
180,2000-12-12,2,3,1,0,Production Supervisor - WC20,30383,S,F, Jeanne Riley,Bracebridge,East,2012,157960.13,96666.61,9666.81,40779.24,3705.66,54151.71
180,2000-12-12,2,3,1,0,Production Supervisor - WC20,30383,S,F, Jeanne Riley,Bracebridge,East,2013,159765.28,97226.63,9722.81,39550.68,4845.00,54118.50
180,2000-12-12,2,3,1,0,Production Supervisor - WC20,30383,S,F, Jeanne Riley,Bracebridge,East,2014,162781.45,98481.82,9848.33,37515.84,8389.70,55753.88
180,2000-12-12,2,3,1,0,Production Supervisor - WC20,30383,S,F, Jeanne Riley,Bracebridge,East,2015,174392.57,100207.13,10020.85,51735.95,4924.56,66681.36
180,2000-12-12,2,3,1,0,Production Supervisor - WC20,30383,S,F, Jeanne Riley,Bracebridge,East,2016,157548.60,102056.93,10205.81,41105.75,2447.51,53759.07
180,2000-12-12,2,3,1,0,Production Supervisor - WC20,30383,S,F, Jeanne Riley,Bracebridge,East,2017,157840.55,105215.33,10521.65,35607.53,2474.19,48603.37
181,2001-07-01,10,4,1,0,Production Technician - WC20,17061,S,M, Terrance Castillo,Sault Ste. Marie,West,2012,170657.03,96666.63,9611.02,55240.20,390.66,65241.88
181,2001-07-01,10,4,1,0,Production Technician - WC20,17061,S,M, Terrance Castillo,Sault Ste. Marie,West,2013,165223.19,97226.60,9722.81,47880.52,1530.00,59133.34
181,2001-07-01,10,4,1,0,Production Technician - WC20,17061,S,M, Terrance Castillo,Sault Ste. Marie,West,2014,181920.37,98481.79,9848.33,60644.33,5074.70,75567.37
181,2001-07-01,10,4,1,0,Production Technician - WC20,17061,S,M, Terrance Castillo,Sault Ste. Marie,West,2015,221702.39,100207.03,10020.85,97170.29,5127.58,112318.72
181,2001-07-01,10,4,1,0,Production Technician - WC20,17061,S,M, Terrance Castillo,Sault Ste. Marie,West,2016,190926.79,102056.92,10205.81,60243.73,1530.00,71979.54
181,2001-07-01,10,4,1,0,Production Technician - WC20,17061,S,M, Terrance Castillo,Sault Ste. Marie,West,2017,181352.67,105215.26,10521.62,53983.04,3426.55,67931.20
182,1999-01-18,6,4,1,0,Production Technician - WC20,31422,S,M, Ellis Malone,Burlington,West,2017,7735.68,7735.68,0.00,0.00,0.00,0.00
183,2001-10-26,3,4,1,0,Production Technician - WC20,25494,M,F, Kristin Aguilar,Port Perry,East,2017,1948.46,1948.46,0.00,0.00,0.00,0.00
184,2000-07-19,5,4,1,0,Production Technician - WC20,32475,M,M, Clifford Holland,Bronte,East,2014,1576.41,1576.41,0.00,0.00,0.00,0.00
184,2000-07-19,5,4,1,0,Production Technician - WC20,32475,M,M, Clifford Holland,Bronte,East,2015,4154.77,4154.77,0.00,0.00,0.00,0.00
185,1998-02-19,5,4,1,0,Production Technician - WC20,17879,S,M, Matthew Jackson,Bronte,East,2014,2168.27,2168.27,0.00,0.00,0.00,0.00
186,1997-03-02,3,3,1,0,Production Supervisor - WC45,25598,S,M, Adam Mcdonald,Port Perry,East,2013,121.38,121.38,0.00,0.00,0.00,0.00
186,1997-03-02,3,3,1,0,Production Supervisor - WC45,25598,S,M, Adam Mcdonald,Port Perry,East,2014,3147.21,3043.17,0.00,104.04,0.00,104.04
186,1997-03-02,3,3,1,0,Production Supervisor - WC45,25598,S,M, Adam Mcdonald,Port Perry,East,2015,2028.78,2028.78,0.00,0.00,0.00,0.00
187,2000-08-05,9,4,1,0,Production Technician - WC45,25816,M,F, Rachael Fitzgerald,Sudbury,West,2012,81299.50,73140.58,0.00,6450.80,1010.24,7461.03
187,2000-08-05,9,4,1,0,Production Technician - WC45,25816,M,F, Rachael Fitzgerald,Sudbury,West,2013,87281.09,73511.75,0.00,10743.32,1661.67,12405.00
187,2000-08-05,9,4,1,0,Production Technician - WC45,25816,M,F, Rachael Fitzgerald,Sudbury,West,2014,89333.15,74921.25,0.00,10690.94,1530.00,12220.94
187,2000-08-05,9,4,1,0,Production Technician - WC45,25816,M,F, Rachael Fitzgerald,Sudbury,West,2015,98858.35,80238.19,0.00,15518.14,1530.00,17048.14
187,2000-08-05,9,4,1,0,Production Technician - WC45,25816,M,F, Rachael Fitzgerald,Sudbury,West,2016,105183.41,86363.76,2213.72,15075.94,1530.00,18819.65
187,2000-08-05,9,4,1,0,Production Technician - WC45,25816,M,F, Rachael Fitzgerald,Sudbury,West,2017,115983.08,88978.71,3046.78,21043.41,2914.18,27004.37
188,2001-12-19,5,4,1,0,Production Technician - WC45,31403,M,M, Ramiro Mendoza,Bronte,East,2016,5195.88,5195.88,0.00,0.00,0.00,0.00
189,1997-09-24,3,4,1,0,Production Technician - WC45,22082,S,F, Sandy Santiago,Port Perry,East,2012,147538.70,96666.64,7082.79,42132.01,382.50,49597.30
189,1997-09-24,3,4,1,0,Production Technician - WC45,22082,S,F, Sandy Santiago,Port Perry,East,2013,138003.91,97226.52,7610.90,30862.11,1530.00,40003.01
189,1997-09-24,3,4,1,0,Production Technician - WC45,22082,S,F, Sandy Santiago,Port Perry,East,2014,140753.43,98481.84,8201.86,30863.01,1530.00,40594.87
189,1997-09-24,3,4,1,0,Production Technician - WC45,22082,S,F, Sandy Santiago,Port Perry,East,2015,103219.14,38159.68,3262.68,10462.45,765.00,14490.13
190,2003-02-01,3,4,1,0,Production Technician - WC45,26383,S,M, Lester Benson,Port Perry,East,2016,1138.32,1138.32,0.00,0.00,0.00,0.00
191,1999-10-15,6,4,1,0,Production Technician - WC45,32310,S,M, Homer Brady,Burlington,West,2012,63300.32,62794.05,0.00,0.00,506.28,506.28
191,1999-10-15,6,4,1,0,Production Technician - WC45,32310,S,M, Homer Brady,Burlington,West,2013,65744.40,65433.30,0.00,0.00,311.10,311.10
191,1999-10-15,6,4,1,0,Production Technician - WC45,32310,S,M, Homer Brady,Burlington,West,2014,70914.80,70603.70,0.00,0.00,311.10,311.10
191,1999-10-15,6,4,1,0,Production Technician - WC45,32310,S,M, Homer Brady,Burlington,West,2015,82360.13,78773.71,0.00,0.00,3586.42,3586.42
191,1999-10-15,6,4,1,0,Production Technician - WC45,32310,S,M, Homer Brady,Burlington,West,2016,88037.67,83900.90,1721.98,0.00,2414.79,4136.77
191,1999-10-15,6,4,1,0,Production Technician - WC45,32310,S,M, Homer Brady,Burlington,West,2017,22477.15,19253.17,577.61,0.00,1235.63,1813.23
192,1996-01-30,6,3,1,0,Production Supervisor - WC40,28943,M,F, Claudia Bennett,Burlington,West,2012,15322.07,15322.07,0.00,0.00,0.00,0.00
192,1996-01-30,6,3,1,0,Production Supervisor - WC40,28943,M,F, Claudia Bennett,Burlington,West,2013,14187.18,14187.18,0.00,0.00,0.00,0.00
192,1996-01-30,6,3,1,0,Production Supervisor - WC40,28943,M,F, Claudia Bennett,Burlington,West,2014,14465.64,14465.64,0.00,0.00,0.00,0.00
192,1996-01-30,6,3,1,0,Production Supervisor - WC40,28943,M,F, Claudia Bennett,Burlington,West,2015,16557.66,16557.66,0.00,0.00,0.00,0.00
192,1996-01-30,6,3,1,0,Production Supervisor - WC40,28943,M,F, Claudia Bennett,Burlington,West,2016,30674.74,30462.03,0.00,212.70,0.00,212.70
192,1996-01-30,6,3,1,0,Production Supervisor - WC40,28943,M,F, Claudia Bennett,Burlington,West,2017,44617.22,43642.47,0.00,617.74,357.00,974.74
193,2003-10-14,1,4,1,0,Production Technician - WC40,25769,S,M, Arnold Medina,Gravenhurst,East,2017,24523.33,22829.40,0.00,744.50,949.44,1693.93
194,2002-01-04,2,4,1,0,Production Technician - WC40,25848,S,M, Bernard Cohen,Bracebridge,East,2012,21384.53,21384.53,0.00,0.00,0.00,0.00
194,2002-01-04,2,4,1,0,Production Technician - WC40,25848,S,M, Bernard Cohen,Bracebridge,East,2013,38916.36,38916.36,0.00,0.00,0.00,0.00
194,2002-01-04,2,4,1,0,Production Technician - WC40,25848,S,M, Bernard Cohen,Bracebridge,East,2014,4794.49,4698.65,0.00,0.00,0.00,0.00
195,1997-09-16,7,4,1,0,Production Technician - WC40,22167,S,M, Hugh Schultz,Brantford,West,2015,775.20,775.20,0.00,0.00,0.00,0.00
195,1997-09-16,7,4,1,0,Production Technician - WC40,22167,S,M, Hugh Schultz,Brantford,West,2016,5016.36,5016.36,0.00,0.00,0.00,0.00
195,1997-09-16,7,4,1,0,Production Technician - WC40,22167,S,M, Hugh Schultz,Brantford,West,2017,7640.82,7640.82,0.00,0.00,0.00,0.00
196,2001-11-21,10,4,1,0,Production Technician - WC40,27774,M,M, Richard Roberson,Sault Ste. Marie,West,2017,1009.80,1009.80,0.00,0.00,0.00,0.00
197,1999-02-23,5,4,1,0,Production Technician - WC40,25616,M,M, Timothy Higgins,Bronte,East,2012,134493.22,13632.47,1363.27,5988.62,0.00,7351.89
198,2001-03-26,6,4,1,0,Production Technician - WC40,17042,M,F, Gina Gibson,Burlington,West,2012,187129.57,132116.75,8587.71,0.00,10351.98,18939.69
198,2001-03-26,6,4,1,0,Production Technician - WC40,17042,M,F, Gina Gibson,Burlington,West,2013,163762.81,140898.15,5310.06,0.00,6222.00,11532.06
198,2001-03-26,6,4,1,0,Production Technician - WC40,17042,M,F, Gina Gibson,Burlington,West,2014,166846.26,154830.66,0.00,0.00,3060.00,3060.00
198,2001-03-26,6,4,1,0,Production Technician - WC40,17042,M,F, Gina Gibson,Burlington,West,2015,173405.78,160221.67,0.00,0.00,1020.00,1020.00
198,2001-03-26,6,4,1,0,Production Technician - WC40,17042,M,F, Gina Gibson,Burlington,West,2016,180412.56,166886.85,0.00,0.00,1530.00,1530.00
198,2001-03-26,6,4,1,0,Production Technician - WC40,17042,M,F, Gina Gibson,Burlington,West,2017,181334.25,171547.35,0.00,0.00,1530.00,1530.00
199,1999-03-13,2,4,1,0,Production Technician - WC40,28868,M,F, Marian Dixon,Bracebridge,East,2017,4764.24,4764.24,0.00,0.00,0.00,0.00
200,2003-01-10,5,4,1,0,Production Technician - WC40,21610,M,M, Benny Page,Bronte,East,2012,92297.13,92297.13,0.00,0.00,0.00,0.00
200,2003-01-10,5,4,1,0,Production Technician - WC40,21610,M,M, Benny Page,Bronte,East,2013,91906.48,91906.48,0.00,0.00,0.00,0.00
200,2003-01-10,5,4,1,0,Production Technician - WC40,21610,M,M, Benny Page,Bronte,East,2014,98872.74,94032.57,0.00,1196.11,893.48,2089.59
200,2003-01-10,5,4,1,0,Production Technician - WC40,21610,M,M, Benny Page,Bronte,East,2015,121701.92,105080.75,0.00,8023.82,4581.82,12605.64
200,2003-01-10,5,4,1,0,Production Technician - WC40,21610,M,M, Benny Page,Bronte,East,2016,118747.47,105359.14,2558.59,6083.69,0.00,8642.28
200,2003-01-10,5,4,1,0,Production Technician - WC40,21610,M,M, Benny Page,Bronte,East,2017,125341.45,109138.66,3079.95,241.44,1530.00,4851.40
201,2001-08-16,5,4,1,0,Production Technician - WC40,34013,S,M, Shaun Sutton,Bronte,East,2017,2641.80,2641.80,0.00,0.00,0.00,0.00
202,2003-12-26,8,4,1,0,Production Technician - WC40,24843,S,M, Brad Morgan,London,West,2016,30826.88,30628.82,0.00,0.00,198.06,198.06
202,2003-12-26,8,4,1,0,Production Technician - WC40,24843,S,M, Brad Morgan,London,West,2017,41946.04,40859.33,0.00,602.21,484.50,1086.71
203,1996-01-18,2,4,1,0,Production Technician - WC40,33460,M,M, Blake Adkins,Bracebridge,East,2014,19479.96,19479.96,0.00,0.00,0.00,0.00
203,1996-01-18,2,4,1,0,Production Technician - WC40,33460,M,M, Blake Adkins,Bracebridge,East,2015,37942.69,37548.04,0.00,37.66,357.00,394.66
203,1996-01-18,2,4,1,0,Production Technician - WC40,33460,M,M, Blake Adkins,Bracebridge,East,2016,43092.04,43092.04,0.00,0.00,0.00,0.00
203,1996-01-18,2,4,1,0,Production Technician - WC40,33460,M,M, Blake Adkins,Bracebridge,East,2017,46718.97,45800.57,0.00,132.28,0.00,132.28
204,1999-07-10,4,4,1,0,Production Technician - WC40,23002,M,M, Andy Mills,Pickering,East,2017,6135.30,5630.40,0.00,504.90,0.00,504.90
205,2003-10-13,3,3,1,0,Production Supervisor - WC45,32735,S,F, Teresa Gross,Port Perry,East,2017,2436.74,2436.74,0.00,0.00,0.00,0.00
206,2002-09-29,10,4,1,0,Production Technician - WC45,22459,S,M, Tyrone Farmer,Sault Ste. Marie,West,2013,2220.66,2220.66,0.00,0.00,0.00,0.00
206,2002-09-29,10,4,1,0,Production Technician - WC45,22459,S,M, Tyrone Farmer,Sault Ste. Marie,West,2014,13051.12,13051.12,0.00,0.00,0.00,0.00
207,1996-09-25,2,4,1,0,Production Technician - WC45,23651,S,M, Bennie Moore,Bracebridge,East,2015,2215.95,2215.95,0.00,0.00,0.00,0.00
207,1996-09-25,2,4,1,0,Production Technician - WC45,23651,S,M, Bennie Moore,Bracebridge,East,2016,3712.80,3712.80,0.00,0.00,0.00,0.00
208,1996-06-18,10,4,1,0,Production Technician - WC45,25181,M,M, Phil Alvarado,Sault Ste. Marie,West,2013,18919.84,17814.66,0.00,935.76,169.42,1105.18
208,1996-06-18,10,4,1,0,Production Technician - WC45,25181,M,M, Phil Alvarado,Sault Ste. Marie,West,2014,37588.25,37460.75,0.00,0.00,127.50,127.50
208,1996-06-18,10,4,1,0,Production Technician - WC45,25181,M,M, Phil Alvarado,Sault Ste. Marie,West,2015,44528.20,43074.70,0.00,446.35,790.50,1236.85
208,1996-06-18,10,4,1,0,Production Technician - WC45,25181,M,M, Phil Alvarado,Sault Ste. Marie,West,2016,71076.09,51449.72,0.00,13161.61,5452.10,18613.71
208,1996-06-18,10,4,1,0,Production Technician - WC45,25181,M,M, Phil Alvarado,Sault Ste. Marie,West,2017,42135.79,26955.89,0.00,7682.78,765.00,8447.78
209,1995-12-23,8,4,1,0,Production Technician - WC45,18453,M,F, Jody Maldonado,London,West,2012,44507.18,43327.04,0.00,0.00,302.94,302.94
209,1995-12-23,8,4,1,0,Production Technician - WC45,18453,M,F, Jody Maldonado,London,West,2013,47619.54,45550.77,0.00,0.00,659.94,659.94
209,1995-12-23,8,4,1,0,Production Technician - WC45,18453,M,F, Jody Maldonado,London,West,2014,48852.74,48368.24,0.00,0.00,484.50,484.50
209,1995-12-23,8,4,1,0,Production Technician - WC45,18453,M,F, Jody Maldonado,London,West,2015,56594.46,53845.46,0.00,0.00,2748.99,2748.99
209,1995-12-23,8,4,1,0,Production Technician - WC45,18453,M,F, Jody Maldonado,London,West,2016,55544.17,54528.25,0.00,0.00,744.29,744.29
209,1995-12-23,8,4,1,0,Production Technician - WC45,18453,M,F, Jody Maldonado,London,West,2017,59737.70,55745.14,1354.49,0.00,484.50,1838.99
210,1997-06-25,5,4,1,0,Production Technician - WC45,22971,S,F, Gladys Thomas,Bronte,East,2012,48708.56,35698.51,0.00,0.00,0.00,0.00
211,2003-03-18,5,2,1,0,Quality Assurance Manager,28251,S,M, Jerald Palmer,Bronte,East,2013,3019.20,3019.20,0.00,0.00,0.00,0.00
211,2003-03-18,5,2,1,0,Quality Assurance Manager,28251,S,M, Jerald Palmer,Bronte,East,2014,5497.80,5497.80,0.00,0.00,0.00,0.00
211,2003-03-18,5,2,1,0,Quality Assurance Manager,28251,S,M, Jerald Palmer,Bronte,East,2015,5821.65,5821.65,0.00,0.00,0.00,0.00
211,2003-03-18,5,2,1,0,Quality Assurance Manager,28251,S,M, Jerald Palmer,Bronte,East,2016,5370.30,5370.30,0.00,0.00,0.00,0.00
211,2003-03-18,5,2,1,0,Quality Assurance Manager,28251,S,M, Jerald Palmer,Bronte,East,2017,6716.70,6716.70,0.00,0.00,0.00,0.00
212,2001-08-21,10,3,1,0,Quality Assurance Supervisor,17673,M,M, Jeremiah Fitzgerald,Sault Ste. Marie,West,2012,98187.92,79791.12,7979.29,6654.53,1100.17,15733.99
